age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
0.5733728583811022,self-employed,married,secondary,no,-0.0740433843433729,no,no,cellular,-0.4523488638721769,aug,1.3521899091187395,-1,0.0,unknown,yes
1.3823951041936502,blue-collar,married,secondary,no,1.2408478014954598,no,no,telephone,0.5072448991627673,jul,-0.14222823052234856,-1,0.0,unknown,yes
-1.7525660983299733,services,single,secondary,no,-0.22269376656596152,yes,no,unknown,-1.531891847286489,jun,-0.8894373003428926,-1,0.0,unknown,yes
-0.7412882910642883,blue-collar,married,secondary,no,-0.6287631033691304,yes,no,cellular,0.26734645840403126,jul,-0.14222823052234856,-1,0.0,unknown,yes
1.8880340078264928,retired,married,secondary,no,2.159337968074056,no,no,cellular,1.3468894418183435,aug,2.8466080487598275,-1,0.0,unknown,yes
0.37111729692796525,admin.,divorced,tertiary,no,-0.06195798741470716,yes,no,cellular,1.8266863233358155,mar,-0.14222823052234856,-1,0.0,unknown,yes
2.393672911459335,retired,married,primary,no,-0.2045656711729629,no,no,cellular,-1.172044186148385,feb,-0.8894373003428926,-1,0.0,unknown,yes
1.1801395427405132,management,married,tertiary,no,-0.26740973520202477,no,no,cellular,1.1069910010596073,may,-0.8894373003428926,-1,0.0,unknown,yes
0.2699895162013967,self-employed,single,unknown,no,3.0983733094313837,no,no,unknown,-0.0925012027340728,may,-0.8894373003428926,-1,0.0,unknown,yes
-1.0446716332439938,blue-collar,married,secondary,no,-0.4003491014173479,yes,yes,unknown,0.8670925603008713,may,-0.8894373003428926,-1,0.0,unknown,yes
0.5733728583811022,technician,married,secondary,no,1.8608286639360123,yes,no,cellular,-0.0925012027340728,apr,-0.14222823052234856,-1,0.0,unknown,yes
-0.8424160717908568,admin.,single,secondary,no,-0.06558360649330688,yes,no,cellular,-0.812196525010281,sep,-0.8894373003428926,-1,0.0,unknown,yes
0.06773395474825972,services,single,secondary,no,-0.6251374842905307,no,no,cellular,0.6271941195421353,nov,-0.8894373003428926,-1,0.0,unknown,yes
-0.4379049488845828,admin.,married,tertiary,no,-0.7012754849411249,no,no,cellular,-0.4523488638721769,aug,-0.8894373003428926,-1,0.0,unknown,yes
0.8767562005608077,blue-collar,married,primary,no,-0.581630055347334,no,no,cellular,-0.4523488638721769,aug,-0.14222823052234856,-1,0.0,unknown,yes
1.0790117620139448,retired,married,primary,no,1.0704437048012727,no,no,telephone,1.1069910010596073,jul,1.3521899091187395,-1,0.0,unknown,yes
0.6745006391076708,blue-collar,married,secondary,no,0.7501806861916306,yes,no,telephone,-0.4523488638721769,nov,-0.8894373003428926,-1,0.0,unknown,yes
-0.7412882910642883,blue-collar,single,secondary,no,-0.6444741193763959,yes,no,unknown,-1.4119426269071211,jun,1.3521899091187395,-1,0.0,unknown,yes
-1.1457994139705623,management,single,tertiary,no,-0.36530145032421724,yes,no,cellular,-1.651841067665857,jun,-0.8894373003428926,-1,0.0,unknown,yes
-1.1457994139705623,services,single,primary,no,-0.3266281801524869,no,no,unknown,-1.4119426269071211,jul,0.6049808392981955,-1,0.0,unknown,yes
-0.5390327296111513,management,married,tertiary,no,2.547279209484226,no,no,cellular,-0.3323996434928088,aug,2.8466080487598275,-1,0.0,unknown,yes
-0.8424160717908568,management,married,tertiary,no,-0.28191221151642365,yes,no,cellular,0.8670925603008713,mar,1.3521899091187395,-1,0.0,unknown,yes
-0.5390327296111513,management,single,tertiary,no,-0.6541424369193285,no,no,unknown,-1.172044186148385,jun,-0.8894373003428926,-1,0.0,unknown,yes
-2.1570772212362472,student,single,secondary,no,-0.28674637028788996,no,no,telephone,-0.932145745389649,jul,0.6049808392981955,-1,0.0,unknown,yes
1.2812673234670817,technician,divorced,tertiary,no,1.9563032996724716,no,no,cellular,0.14739723802466326,nov,-0.8894373003428926,-1,0.0,unknown,yes
0.16886173547482822,technician,divorced,secondary,no,-0.3568416724741512,yes,no,unknown,1.7067371029564475,oct,-0.8894373003428926,-1,0.0,unknown,yes
0.37111729692796525,management,married,tertiary,no,0.6389950344479058,no,no,cellular,1.3468894418183435,aug,0.6049808392981955,-1,0.0,unknown,yes
-1.5503105368768364,student,single,secondary,no,-0.726654818491323,no,no,cellular,0.7471433399215034,apr,-0.14222823052234856,-1,0.0,unknown,yes
1.9891617885530612,technician,divorced,secondary,no,-0.2927890687522228,no,no,cellular,0.02744801764529523,aug,-0.14222823052234856,-1,0.0,unknown,yes
-1.1457994139705623,technician,single,secondary,no,-0.35442459308841806,yes,no,cellular,-1.531891847286489,mar,-0.8894373003428926,-1,0.0,unknown,yes
-1.0446716332439938,technician,single,tertiary,no,-0.5212030707040053,no,no,cellular,0.14739723802466326,jul,0.6049808392981955,-1,0.0,unknown,yes
0.06773395474825972,blue-collar,single,secondary,yes,-1.2028194574807531,no,yes,cellular,0.5072448991627673,nov,-0.8894373003428926,-1,0.0,unknown,yes
0.8767562005608077,services,married,secondary,no,0.258305031194935,no,no,cellular,-0.932145745389649,aug,1.3521899091187395,-1,0.0,unknown,yes
0.2699895162013967,management,married,tertiary,no,1.4281714538897787,no,no,cellular,-1.291993406527753,aug,-0.8894373003428926,-1,0.0,unknown,yes
-1.449182756150268,technician,single,tertiary,no,-0.817295295456316,yes,no,cellular,-0.0925012027340728,may,-0.8894373003428926,-1,0.0,unknown,yes
2.393672911459335,retired,married,tertiary,no,1.2505161190383922,no,no,telephone,-1.052094965769017,sep,1.3521899091187395,-1,0.0,unknown,yes
-0.6401605103377198,blue-collar,married,secondary,no,0.2305086182590038,no,no,cellular,-1.291993406527753,apr,-0.8894373003428926,-1,0.0,unknown,yes
1.7869062270999243,blue-collar,single,secondary,no,-0.5925069125831331,yes,yes,cellular,-0.4523488638721769,may,-0.8894373003428926,-1,0.0,unknown,yes
-1.0446716332439938,technician,single,secondary,no,2.3659982555542403,no,no,cellular,0.26734645840403126,jun,1.3521899091187395,-1,0.0,unknown,yes
1.1801395427405132,admin.,single,unknown,no,1.955094759979605,no,no,cellular,0.9870417806802394,feb,-0.14222823052234856,-1,0.0,unknown,yes
-0.9435438525174253,technician,married,secondary,no,-0.5187859913182722,no,no,cellular,0.14739723802466326,mar,-0.14222823052234856,-1,0.0,unknown,yes
-0.6401605103377198,management,married,tertiary,no,-0.7363231360342555,yes,no,cellular,-1.531891847286489,feb,-0.8894373003428926,-1,0.0,unknown,yes
-0.6401605103377198,blue-collar,married,secondary,no,0.03714226740035192,yes,no,cellular,1.5867878825770796,apr,-0.14222823052234856,-1,0.0,unknown,yes
0.6745006391076708,blue-collar,married,secondary,no,1.3544505326249177,yes,no,cellular,1.7067371029564475,apr,-0.8894373003428926,-1,0.0,unknown,yes
1.8880340078264928,services,single,secondary,no,0.15678769699414274,no,no,cellular,-0.2124504231134408,jan,-0.8894373003428926,-1,0.0,unknown,yes
1.0790117620139448,technician,married,secondary,no,-0.499449356232407,yes,yes,cellular,0.14739723802466326,feb,-0.8894373003428926,-1,0.0,unknown,yes
-0.13452160670487728,technician,single,secondary,no,-0.263784116123425,no,yes,cellular,1.7067371029564475,jul,1.3521899091187395,-1,0.0,unknown,yes
-1.5503105368768364,blue-collar,single,secondary,no,-0.12117643236516928,no,no,cellular,-1.291993406527753,mar,-0.8894373003428926,-1,0.0,unknown,yes
-0.03339382597830878,unemployed,married,primary,no,1.569570597955168,yes,no,cellular,-1.291993406527753,feb,-0.14222823052234856,-1,0.0,unknown,yes
1.3823951041936502,admin.,married,secondary,no,-0.6565595163050616,yes,no,cellular,-0.5722980842515449,nov,-0.8894373003428926,-1,0.0,unknown,yes
-0.8424160717908568,services,married,secondary,no,-0.6903986277053257,yes,no,cellular,-0.0925012027340728,may,-0.8894373003428926,-1,0.0,unknown,yes
-1.3480549754236992,student,single,secondary,no,2.422799621118969,no,no,cellular,-0.932145745389649,apr,-0.14222823052234856,-1,0.0,unknown,yes
1.7869062270999243,retired,divorced,secondary,no,0.5688997322616445,yes,no,cellular,1.5867878825770796,jul,-0.14222823052234856,-1,0.0,unknown,yes
0.8767562005608077,technician,married,tertiary,no,0.5580228750258454,no,no,cellular,0.14739723802466326,jun,-0.8894373003428926,-1,0.0,unknown,yes
0.06773395474825972,blue-collar,married,secondary,no,2.675384416928083,yes,no,unknown,-0.2124504231134408,may,-0.8894373003428926,-1,0.0,unknown,yes
-0.8424160717908568,blue-collar,married,secondary,no,-0.4293540540461457,yes,no,cellular,0.3872956787833993,nov,0.6049808392981955,-1,0.0,unknown,yes
0.06773395474825972,blue-collar,divorced,primary,no,-0.3918893235672819,yes,no,cellular,0.5072448991627673,apr,-0.14222823052234856,-1,0.0,unknown,yes
0.6745006391076708,services,single,unknown,no,1.4197116760397126,no,no,cellular,0.3872956787833993,oct,-0.14222823052234856,-1,0.0,unknown,yes
-0.6401605103377198,blue-collar,married,secondary,no,-0.516368911932539,no,no,cellular,-1.172044186148385,aug,-0.14222823052234856,-1,0.0,unknown,yes
0.4722450776545337,admin.,married,secondary,no,-0.48978103868947437,yes,no,cellular,-1.531891847286489,jun,-0.14222823052234856,-1,0.0,unknown,yes
0.6745006391076708,management,single,tertiary,no,-0.42814551435327913,no,yes,cellular,1.7067371029564475,jul,1.3521899091187395,-1,0.0,unknown,yes
1.6857784463733558,admin.,married,secondary,no,-0.5320799279398045,no,no,cellular,-1.531891847286489,feb,-0.8894373003428926,-1,0.0,unknown,yes
-0.6401605103377198,management,married,tertiary,no,0.0020946163072212715,no,no,cellular,-1.651841067665857,jun,-0.8894373003428926,-1,0.0,unknown,yes
-0.03339382597830878,blue-collar,married,secondary,no,1.0172679583151436,no,no,cellular,-1.7717902880452252,jun,-0.8894373003428926,-1,0.0,unknown,yes
-1.3480549754236992,blue-collar,single,secondary,yes,-0.768953707741653,no,no,unknown,0.8670925603008713,jun,-0.14222823052234856,-1,0.0,unknown,yes
2.7981840343656095,retired,divorced,primary,no,0.1036119505080135,no,no,cellular,-0.812196525010281,apr,-0.8894373003428926,-1,0.0,unknown,yes
-0.23564938743144578,technician,married,secondary,no,1.5828645345767003,no,no,cellular,-1.4119426269071211,aug,-0.8894373003428926,-1,0.0,unknown,yes
-0.6401605103377198,management,married,tertiary,no,0.08064969634354859,no,no,telephone,-0.5722980842515449,nov,-0.8894373003428926,-1,0.0,unknown,yes
-0.9435438525174253,management,single,tertiary,no,-0.7339060566485224,no,no,cellular,-0.932145745389649,aug,-0.8894373003428926,-1,0.0,unknown,yes
-0.6401605103377198,technician,divorced,tertiary,no,0.07823261695781544,yes,no,cellular,-1.052094965769017,aug,-0.14222823052234856,-1,0.0,unknown,yes
0.06773395474825972,management,married,secondary,no,-0.39793202203161476,yes,no,cellular,1.3468894418183435,feb,-0.14222823052234856,-1,0.0,unknown,yes
-0.7412882910642883,admin.,single,secondary,no,-0.35563313278128467,yes,yes,cellular,-0.2124504231134408,may,0.6049808392981955,-1,0.0,unknown,yes
-0.4379049488845828,blue-collar,married,primary,no,-0.24323894134469326,yes,yes,unknown,0.5072448991627673,may,-0.14222823052234856,-1,0.0,unknown,yes
1.6857784463733558,housemaid,married,tertiary,no,2.074740189573396,no,no,cellular,0.14739723802466326,apr,-0.8894373003428926,-1,0.0,unknown,yes
0.9778839812873762,technician,married,secondary,no,1.9442179027438058,yes,no,cellular,0.14739723802466326,aug,-0.8894373003428926,-1,0.0,unknown,yes
-1.2469271946971308,admin.,single,secondary,no,0.11811442682241238,yes,no,cellular,1.1069910010596073,may,-0.8894373003428926,-1,0.0,unknown,yes
1.3823951041936502,management,married,tertiary,no,1.032978974322409,no,no,cellular,1.7067371029564475,jun,-0.8894373003428926,-1,0.0,unknown,yes
-0.03339382597830878,management,married,tertiary,no,3.3147019144545005,yes,no,telephone,0.8670925603008713,oct,-0.8894373003428926,-1,0.0,unknown,yes
1.8880340078264928,retired,married,secondary,no,1.1018657368158038,yes,yes,unknown,-0.2124504231134408,may,-0.14222823052234856,-1,0.0,unknown,yes
0.37111729692796525,technician,married,tertiary,no,1.5997840902768323,no,no,cellular,-1.291993406527753,jun,-0.8894373003428926,-1,0.0,unknown,yes
-0.13452160670487728,management,married,tertiary,no,2.6028720353560884,yes,no,unknown,-1.651841067665857,jun,-0.14222823052234856,-1,0.0,unknown,yes
-1.3480549754236992,admin.,married,secondary,no,1.1925062137807967,no,no,cellular,-1.7717902880452252,sep,-0.8894373003428926,-1,0.0,unknown,yes
-1.7525660983299733,blue-collar,married,secondary,no,-0.40760033957454733,no,no,cellular,-0.2124504231134408,aug,-0.14222823052234856,-1,0.0,unknown,yes
-1.0446716332439938,unemployed,single,tertiary,no,0.6643743679981039,no,no,telephone,-1.291993406527753,jun,-0.8894373003428926,-1,0.0,unknown,yes
0.6745006391076708,admin.,married,secondary,no,2.9738937210661267,no,no,cellular,-1.052094965769017,aug,1.3521899091187395,-1,0.0,unknown,yes
-1.1457994139705623,blue-collar,single,secondary,no,0.36103090508859376,yes,no,unknown,0.5072448991627673,jun,-0.8894373003428926,-1,0.0,unknown,yes
0.2699895162013967,management,married,tertiary,no,-0.7363231360342555,no,no,cellular,-0.2124504231134408,jul,0.6049808392981955,-1,0.0,unknown,yes
0.5733728583811022,admin.,single,secondary,no,1.3097345639888545,yes,no,cellular,0.5072448991627673,oct,-0.8894373003428926,-1,0.0,unknown,yes
1.9891617885530612,management,married,tertiary,no,-0.7363231360342555,no,no,cellular,-1.052094965769017,aug,0.6049808392981955,-1,0.0,unknown,yes
-1.0446716332439938,services,divorced,secondary,no,-0.32421110076675375,yes,no,cellular,0.5072448991627673,nov,-0.8894373003428926,-1,0.0,unknown,yes
0.8767562005608077,management,divorced,tertiary,no,-0.3157513229166877,no,no,cellular,1.7067371029564475,oct,-0.8894373003428926,-1,0.0,unknown,yes
-0.6401605103377198,entrepreneur,married,tertiary,no,-0.5598763408757357,yes,no,cellular,-0.2124504231134408,jul,-0.14222823052234856,-1,0.0,unknown,yes
2.09028956927963,admin.,married,tertiary,no,0.8734517348640212,no,no,cellular,-0.4523488638721769,mar,-0.8894373003428926,-1,0.0,unknown,yes
2.595928472912472,retired,married,secondary,no,1.7387661549564883,no,no,cellular,1.3468894418183435,aug,-0.8894373003428926,-1,0.0,unknown,yes
0.2699895162013967,management,married,tertiary,no,-0.6408485002977962,no,no,cellular,1.2269402214389755,may,-0.8894373003428926,-1,0.0,unknown,yes
0.16886173547482822,admin.,single,secondary,no,0.09031801388648118,no,no,cellular,-1.4119426269071211,jun,-0.8894373003428926,-1,0.0,unknown,yes
-0.3367771681580143,entrepreneur,divorced,tertiary,no,-0.6565595163050616,no,no,cellular,0.26734645840403126,nov,-0.14222823052234856,-1,0.0,unknown,yes
-1.1457994139705623,technician,single,secondary,no,0.397287095874591,no,no,cellular,-1.531891847286489,nov,-0.8894373003428926,-1,0.0,unknown,yes
2.8993118150921777,retired,married,secondary,no,-0.7363231360342555,no,no,cellular,1.1069910010596073,aug,-0.14222823052234856,-1,0.0,unknown,yes
-1.5503105368768364,technician,single,secondary,no,0.7127159557127668,no,no,cellular,-1.7717902880452252,jun,-0.8894373003428926,-1,0.0,unknown,yes
0.5733728583811022,blue-collar,married,secondary,no,0.3779504607887258,yes,no,telephone,-0.932145745389649,jul,-0.8894373003428926,-1,0.0,unknown,yes
2.697056253639041,retired,single,tertiary,no,1.8547859654716794,no,no,telephone,0.6271941195421353,apr,-0.14222823052234856,-1,0.0,unknown,yes
-1.1457994139705623,entrepreneur,married,secondary,no,0.1265742046724784,yes,yes,cellular,-0.3323996434928088,may,-0.14222823052234856,-1,0.0,unknown,yes
-1.0446716332439938,self-employed,single,tertiary,no,-0.4329796731247454,no,no,cellular,-0.4523488638721769,jul,-0.8894373003428926,-1,0.0,unknown,yes
-0.6401605103377198,technician,single,tertiary,no,0.38157607986732556,yes,no,cellular,-0.3323996434928088,apr,-0.8894373003428926,-1,0.0,unknown,yes
0.2699895162013967,admin.,married,secondary,no,2.0082705064657342,no,no,telephone,-0.6922473046309129,nov,-0.8894373003428926,-1,0.0,unknown,yes
-1.1457994139705623,management,single,tertiary,no,0.10602902989374664,no,no,cellular,-1.4119426269071211,feb,-0.8894373003428926,-1,0.0,unknown,yes
-1.449182756150268,blue-collar,married,secondary,no,-0.7496170726557878,yes,yes,cellular,0.14739723802466326,jul,0.6049808392981955,-1,0.0,unknown,yes
-0.8424160717908568,technician,single,secondary,no,-0.05712382864324086,yes,no,unknown,1.7067371029564475,may,0.6049808392981955,-1,0.0,unknown,yes
-0.8424160717908568,self-employed,single,tertiary,no,-0.680730310162393,yes,no,cellular,-0.2124504231134408,jun,-0.14222823052234856,-1,0.0,unknown,yes
-0.8424160717908568,management,single,tertiary,no,1.416086056961113,no,no,cellular,-0.932145745389649,apr,-0.8894373003428926,-1,0.0,unknown,yes
-0.5390327296111513,management,single,tertiary,no,0.6679999870767036,no,no,cellular,1.7067371029564475,apr,-0.8894373003428926,-1,0.0,unknown,yes
-0.5390327296111513,technician,divorced,secondary,no,-0.6348058018334632,yes,yes,cellular,-1.172044186148385,may,-0.8894373003428926,-1,0.0,unknown,yes
-1.5503105368768364,blue-collar,single,secondary,no,-0.7363231360342555,no,no,cellular,0.8670925603008713,apr,-0.8894373003428926,-1,0.0,unknown,yes
-0.8424160717908568,blue-collar,married,secondary,yes,-0.7375316757271221,yes,no,unknown,-0.812196525010281,may,-0.8894373003428926,-1,0.0,unknown,yes
0.8767562005608077,management,divorced,tertiary,no,0.17612433208000794,no,no,cellular,1.8266863233358155,jul,1.3521899091187395,-1,0.0,unknown,yes
0.06773395474825972,blue-collar,married,primary,no,-0.5635019599543354,yes,yes,unknown,-1.651841067665857,jun,-0.14222823052234856,-1,0.0,unknown,yes
-0.4379049488845828,technician,single,secondary,yes,-1.3248819664602771,yes,no,cellular,0.14739723802466326,apr,-0.8894373003428926,-1,0.0,unknown,yes
0.4722450776545337,entrepreneur,married,unknown,no,3.0500317217167208,yes,yes,cellular,-0.6922473046309129,jul,-0.8894373003428926,-1,0.0,unknown,yes
-0.5390327296111513,admin.,married,secondary,no,-0.24807310011615957,yes,no,unknown,1.5867878825770796,may,-0.8894373003428926,-1,0.0,unknown,yes
0.5733728583811022,admin.,divorced,secondary,no,1.9611374584439378,no,no,cellular,-0.3323996434928088,feb,-0.8894373003428926,-1,0.0,unknown,yes
-1.3480549754236992,technician,single,secondary,no,-0.14534722622250076,yes,no,cellular,1.7067371029564475,jul,1.3521899091187395,-1,0.0,unknown,yes
-2.258205001962816,student,single,unknown,no,-0.6058008492046655,no,no,cellular,-0.932145745389649,sep,-0.8894373003428926,-1,0.0,unknown,yes
0.5733728583811022,blue-collar,divorced,primary,no,-0.4716529432964758,yes,no,cellular,0.6271941195421353,nov,-0.8894373003428926,-1,0.0,unknown,yes
-1.3480549754236992,services,single,secondary,no,0.41783227065332273,no,no,cellular,0.8670925603008713,apr,-0.8894373003428926,-1,0.0,unknown,yes
0.06773395474825972,blue-collar,married,primary,no,1.0293533552438092,yes,no,unknown,-1.172044186148385,jun,-0.14222823052234856,-1,0.0,unknown,yes
0.6745006391076708,management,single,tertiary,no,-0.28674637028788996,no,no,cellular,-0.0925012027340728,jun,-0.8894373003428926,-1,0.0,unknown,yes
-0.4379049488845828,management,married,tertiary,no,-0.7254462787984564,no,no,cellular,-0.5722980842515449,aug,1.3521899091187395,-1,0.0,unknown,yes
-1.5503105368768364,management,married,primary,no,-0.533288467632671,yes,no,unknown,-1.531891847286489,jun,-0.8894373003428926,-1,0.0,unknown,yes
-1.5503105368768364,technician,single,secondary,no,-0.34354773585261894,no,no,cellular,0.7471433399215034,oct,0.6049808392981955,-1,0.0,unknown,yes
0.06773395474825972,management,married,secondary,no,-0.1852290360870977,yes,no,cellular,-0.5722980842515449,aug,1.3521899091187395,-1,0.0,unknown,yes
0.16886173547482822,blue-collar,married,primary,no,1.8052358380641498,yes,no,cellular,-0.3323996434928088,apr,-0.14222823052234856,-1,0.0,unknown,yes
0.4722450776545337,services,single,primary,no,1.5514425025621692,yes,no,unknown,-1.531891847286489,jun,2.8466080487598275,-1,0.0,unknown,yes
-1.0446716332439938,admin.,single,secondary,no,-0.9937420906148358,yes,yes,unknown,1.3468894418183435,may,-0.8894373003428926,-1,0.0,unknown,yes
-0.23564938743144578,blue-collar,married,secondary,no,2.245144286267583,no,no,cellular,-1.651841067665857,jun,-0.8894373003428926,-1,0.0,unknown,yes
-0.4379049488845828,services,married,secondary,no,-0.7000669452482583,no,yes,cellular,-0.932145745389649,jul,2.0993989789392837,-1,0.0,unknown,yes
1.2812673234670817,blue-collar,married,primary,no,-0.3217940213810206,yes,no,cellular,1.1069910010596073,jul,2.0993989789392837,-1,0.0,unknown,yes
-0.8424160717908568,services,single,secondary,no,0.675251225233903,yes,no,cellular,0.02744801764529523,nov,-0.8894373003428926,-1,0.0,unknown,yes
-0.03339382597830878,blue-collar,married,secondary,no,0.4830934140681178,yes,yes,unknown,0.5072448991627673,jun,2.0993989789392837,-1,0.0,unknown,yes
1.2812673234670817,blue-collar,married,unknown,no,2.295902953367979,no,no,telephone,0.7471433399215034,may,-0.14222823052234856,-1,0.0,unknown,yes
-0.4379049488845828,admin.,divorced,secondary,no,-1.716448826949047,yes,no,cellular,-0.4523488638721769,may,-0.14222823052234856,-1,0.0,unknown,yes
-1.0446716332439938,blue-collar,married,secondary,no,-0.2794951321306905,yes,no,cellular,-0.2124504231134408,may,-0.14222823052234856,-1,0.0,unknown,yes
0.37111729692796525,entrepreneur,married,tertiary,no,-0.5900898331974,no,no,cellular,-0.6922473046309129,aug,-0.8894373003428926,-1,0.0,unknown,yes
-0.4379049488845828,technician,married,tertiary,no,-0.28191221151642365,no,no,cellular,0.02744801764529523,sep,-0.8894373003428926,-1,0.0,unknown,yes
-0.4379049488845828,management,married,tertiary,no,-0.490989578382341,no,no,cellular,1.5867878825770796,oct,-0.8894373003428926,-1,0.0,unknown,yes
1.4835228849202187,retired,divorced,secondary,no,1.1731695786949317,no,yes,unknown,0.3872956787833993,jun,-0.8894373003428926,-1,0.0,unknown,yes
0.2699895162013967,retired,married,secondary,no,0.30302099983099823,no,no,telephone,1.7067371029564475,oct,-0.8894373003428926,-1,0.0,unknown,yes
-1.449182756150268,management,single,tertiary,no,0.5858192879617765,yes,no,cellular,-0.932145745389649,sep,-0.8894373003428926,-1,0.0,unknown,yes
-1.6514383176034049,technician,single,secondary,no,0.14107668098687728,no,no,cellular,-0.932145745389649,sep,-0.14222823052234856,-1,0.0,unknown,yes
-1.2469271946971308,student,single,secondary,no,-0.5514165630256697,no,no,cellular,0.8670925603008713,jul,-0.14222823052234856,-1,0.0,unknown,yes
-1.449182756150268,technician,single,secondary,no,1.6831733290846258,no,no,cellular,1.5867878825770796,jan,-0.8894373003428926,-1,0.0,unknown,yes
-0.13452160670487728,management,married,tertiary,no,-0.40880887926741394,yes,no,cellular,-0.4523488638721769,aug,-0.8894373003428926,-1,0.0,unknown,yes
0.37111729692796525,technician,divorced,secondary,no,0.45046284236072026,yes,no,unknown,0.5072448991627673,may,0.6049808392981955,-1,0.0,unknown,yes
-1.0446716332439938,entrepreneur,married,primary,no,2.509814479005362,yes,no,cellular,-0.0925012027340728,jul,0.6049808392981955,-1,0.0,unknown,yes
0.4722450776545337,admin.,divorced,tertiary,no,1.083737641422805,no,no,cellular,1.4668386621977114,jul,1.3521899091187395,-1,0.0,unknown,yes
0.4722450776545337,management,married,tertiary,no,-0.4801127211465418,no,no,cellular,0.6271941195421353,apr,-0.14222823052234856,-1,0.0,unknown,yes
2.595928472912472,retired,married,primary,no,-0.4873639593037412,no,no,cellular,-0.812196525010281,feb,-0.8894373003428926,-1,0.0,unknown,yes
-1.3480549754236992,blue-collar,single,secondary,no,2.2681065404320475,yes,no,unknown,1.5867878825770796,may,-0.8894373003428926,-1,0.0,unknown,yes
1.2812673234670817,management,divorced,tertiary,no,2.501354701155296,no,no,cellular,0.5072448991627673,nov,0.6049808392981955,-1,0.0,unknown,yes
-0.9435438525174253,technician,single,tertiary,no,-0.7097352627911909,yes,no,unknown,-0.812196525010281,may,0.6049808392981955,-1,0.0,unknown,yes
-0.23564938743144578,management,married,tertiary,no,-0.5925069125831331,yes,no,unknown,-0.3323996434928088,may,1.3521899091187395,-1,0.0,unknown,yes
0.5733728583811022,management,married,secondary,no,-0.7363231360342555,no,no,cellular,0.26734645840403126,nov,-0.8894373003428926,-1,0.0,unknown,yes
-0.5390327296111513,admin.,single,secondary,no,-0.12359351175090244,yes,no,cellular,0.7471433399215034,jul,-0.14222823052234856,-1,0.0,unknown,yes
-0.03339382597830878,management,married,tertiary,no,0.8444467822352234,no,no,telephone,-1.531891847286489,feb,-0.14222823052234856,-1,0.0,unknown,yes
2.697056253639041,retired,married,secondary,no,1.007599640772211,no,no,cellular,-0.932145745389649,apr,-0.8894373003428926,-1,0.0,unknown,yes
-0.3367771681580143,management,single,tertiary,no,-0.4462736097462777,no,no,unknown,-1.291993406527753,jun,-0.8894373003428926,-1,0.0,unknown,yes
-1.3480549754236992,management,single,tertiary,no,-0.6070093888975321,no,no,cellular,0.26734645840403126,oct,0.6049808392981955,-1,0.0,unknown,yes
1.8880340078264928,blue-collar,married,primary,no,-0.3495904343169518,yes,no,unknown,-0.0925012027340728,may,-0.8894373003428926,-1,0.0,unknown,yes
-0.8424160717908568,admin.,married,secondary,no,-0.7363231360342555,yes,no,cellular,1.7067371029564475,apr,-0.14222823052234856,-1,0.0,unknown,yes
-1.8536938790565418,student,single,secondary,no,-0.2758695130520908,no,no,cellular,-0.4523488638721769,feb,-0.8894373003428926,-1,0.0,unknown,yes
1.8880340078264928,management,divorced,tertiary,no,-0.42451989527467937,yes,no,telephone,1.5867878825770796,oct,-0.8894373003428926,-1,0.0,unknown,yes
0.4722450776545337,technician,married,secondary,no,0.32598325399546313,no,no,cellular,-1.052094965769017,jul,-0.14222823052234856,-1,0.0,unknown,yes
0.06773395474825972,blue-collar,single,primary,no,1.2190940870238614,yes,no,unknown,-0.2124504231134408,may,-0.8894373003428926,-1,0.0,unknown,yes
-1.3480549754236992,admin.,married,tertiary,no,-0.3181684023024209,no,no,cellular,-0.5722980842515449,oct,-0.8894373003428926,-1,0.0,unknown,yes
-0.4379049488845828,blue-collar,married,secondary,no,0.6716256061553033,yes,no,unknown,-0.3323996434928088,may,1.3521899091187395,-1,0.0,unknown,yes
-0.7412882910642883,entrepreneur,single,tertiary,no,1.2251367854881943,yes,no,cellular,-1.651841067665857,sep,0.6049808392981955,-1,0.0,unknown,yes
1.8880340078264928,housemaid,married,tertiary,no,-0.7363231360342555,no,no,telephone,-0.3323996434928088,nov,-0.8894373003428926,-1,0.0,unknown,yes
-0.8424160717908568,management,married,tertiary,no,0.7985222739062936,no,no,cellular,0.3872956787833993,aug,0.6049808392981955,-1,0.0,unknown,yes
1.7869062270999243,services,divorced,secondary,no,-0.17797779792989826,no,no,cellular,-0.4523488638721769,aug,-0.8894373003428926,-1,0.0,unknown,yes
-0.03339382597830878,unemployed,married,secondary,no,1.6324146619842297,yes,no,unknown,-1.651841067665857,jun,2.8466080487598275,-1,0.0,unknown,yes
-1.449182756150268,student,single,secondary,no,-0.6154691667475981,no,no,cellular,1.2269402214389755,may,-0.8894373003428926,-1,0.0,unknown,yes
0.4722450776545337,blue-collar,single,primary,no,-0.5961325316617329,no,no,unknown,-0.3323996434928088,apr,-0.8894373003428926,-1,0.0,unknown,yes
-1.7525660983299733,management,single,tertiary,no,1.083737641422805,no,no,cellular,-0.812196525010281,mar,1.3521899091187395,-1,0.0,unknown,yes
1.1801395427405132,retired,married,unknown,no,-0.3822210060243493,no,no,unknown,-0.5722980842515449,jun,-0.8894373003428926,-1,0.0,unknown,yes
